ref_compo,categorie,aero,desc,lifespan,taux_usure_actuel,cout
SYSE175-E175_2977-14,Composants Critiques,E175_2977,Système de surveillance du trafic aérien,10023,32.207779,17135
SYSE175-E175_2977-15,Composants Majeurs,E175_2977,Système hydraulique principal,14811,16.148903,14197
GENE175-E175_2977-16,Composants Majeurs,E175_2977,Générateur électrique,13716,49.412468,10833
TRAE175-E175_2977-17,Composants Majeurs,E175_2977,Train d'atterrissage principal,10389,46.48069700000001,12512
TRAE175-E175_2977-18,Composants Majeurs,E175_2977,Train d'atterrissage avant,13964,19.894172,14173
SYSE175-E175_2977-19,Composants Majeurs,E175_2977,Système anti-givre,14807,63.005811,13366
AILE175-E175_2977-20,Composants Majeurs,E175_2977,Ailerons,10524,25.255052000000003,10290
EMPE175-E175_2977-21,Composants Majeurs,E175_2977,Empennage,13736,29.267928,10528
FLAE175-E175_2977-22,Composants Majeurs,E175_2977,Flaps,11025,43.69232500000001,14480
SPOE175-E175_2977-23,Composants Majeurs,E175_2977,Spoilers,13426,56.858297999999984,12456
FREE175-E175_2977-24,Composants Majeurs,E175_2977,Freins,11015,64.97459500000002,12664
SYSE175-E175_2977-25,Composants Majeurs,E175_2977,Système de contrôle des surfaces de vol,11125,21.169625000000007,12191
GOUE175-E175_2977-26,Composants Majeurs,E175_2977,Gouvernail de direction,12643,51.103039,12059
SYSE175-E175_2977-27,Composants Majeurs,E175_2977,Système de pressurisation,11338,40.18427400000001,13233
SYSE175-E175_2977-28,Composants Majeurs,E175_2977,Système de conditionnement d'air,10343,62.525139,13453
SYSE175-E175_2977-29,Composants Majeurs,E175_2977,Système d'extinction d'incendie,11971,29.923583000000004,10109
ECLE175-E175_2977-30,Composants Secondaires,E175_2977,Éclairage de cabine,12779,32.848167,4788
SIEE175-E175_2977-31,Composants Secondaires,E175_2977,Siège pilote,12106,38.167938,2151
SIEE175-E175_2977-32,Composants Secondaires,E175_2977,Siège copilote,14200,29.8866,3722
SYSE175-E175_2977-33,Composants Secondaires,E175_2977,Système de divertissement en vol,13985,45.220405,2723
SYSE175-E175_2977-34,Composants Secondaires,E175_2977,Système d'annonce publique,13876,70.486148,2021
TOIE175-E175_2977-35,Composants Secondaires,E175_2977,Toilettes,13230,33.09679,4801
SYSE175-E175_2977-36,Composants Majeurs,E175_2977,Système de conditionnement d'air,10343,23.865139000000003,13453
DETE175-E175_2977-37,Composants Secondaires,E175_2977,Détecteurs de fumée,11066,40.02401799999998,2147
ECLE175-E175_2977-38,Composants Secondaires,E175_2977,Éclairage d'urgence,14359,48.57950699999999,4936
PORE175-E175_2977-39,Composants Secondaires,E175_2977,Porte cargo,11447,46.238531,2850
SYSE175-E175_2977-40,Composants Secondaires,E175_2977,Systèmes d'oxygène d'urgence,13038,14.378374,4745
PORE175-E175_2977-41,Composants Secondaires,E175_2977,Portes passagers,13107,67.601711,3053
HUBE175-E175_2977-42,Composants Secondaires,E175_2977,Hublots,68978,95.05999400000002,3593
ECLE175-E175_2977-43,Composants Secondaires,E175_2977,Éclairage de la cabine,10639,17.443947,4965
SYSE175-E175_2977-44,Composants Secondaires,E175_2977,Système d'approvisionnement en eau,12796,22.041308000000004,4701
REAA340-A340_1047-0,Composants Critiques,A340_1047,Réacteur gauche,13045,24.786305,15552
REAA340-A340_1047-1,Composants Critiques,A340_1047,Réacteur droit,13626,26.225554,17559
SYSA340-A340_1047-2,Composants Critiques,A340_1047,Système de navigation,10541,22.89208900000001,16514
ORDA340-A340_1047-3,Composants Critiques,A340_1047,Ordinateur de vol,10441,31.789189000000004,16047
AUTA340-A340_1047-4,Composants Critiques,A340_1047,Autopilote,14847,10.259363,19362
SYSA340-A340_1047-5,Composants Critiques,A340_1047,Système de contrôle de vol,12580,20.89682,19492
RADA340-A340_1047-6,Composants Critiques,A340_1047,Radar météorologique,11923,17.544967,17567
SYSA340-A340_1047-7,Composants Critiques,A340_1047,Système de communication radio,10370,18.11873,19214
SYSA340-A340_1047-8,Composants Critiques,A340_1047,Système de gestion de carburant,13219,59.700951,18351
SYSA340-A340_1047-9,Composants Critiques,A340_1047,Système d'alerte de proximité au sol (GPWS),10423,6.361467000000001,18680
SYSA340-A340_1047-10,Composants Critiques,A340_1047,Système de commande des gaz,11747,63.379463,18091
UNIA340-A340_1047-11,Composants Critiques,A340_1047,Unité de gestion de l'air,13224,37.113096000000006,17834
SYSA340-A340_1047-12,Composants Critiques,A340_1047,Système de gestion électrique,10409,27.795461,16266
SYSA340-A340_1047-13,Composants Critiques,A340_1047,Système d'atterrissage automatique,13537,58.607373,15045
SYSA340-A340_1047-14,Composants Critiques,A340_1047,Système de surveillance du trafic aérien,10023,11.259867000000002,17135
SYSA340-A340_1047-15,Composants Majeurs,A340_1047,Système hydraulique principal,14811,62.34391900000001,14197
GENA340-A340_1047-16,Composants Majeurs,A340_1047,Générateur électrique,13716,22.214164,10833
TRAA340-A340_1047-17,Composants Majeurs,A340_1047,Train d'atterrissage principal,10389,15.346881000000002,12512
TRAA340-A340_1047-18,Composants Majeurs,A340_1047,Train d'atterrissage avant,13964,24.160556,14173
SYSA340-A340_1047-19,Composants Majeurs,A340_1047,Système anti-givre,14807,49.942203,13366
AILA340-A340_1047-20,Composants Majeurs,A340_1047,Ailerons,10524,7.184796,10290
EMPA340-A340_1047-21,Composants Majeurs,A340_1047,Empennage,13736,56.792744,10528
FLAA340-A340_1047-22,Composants Majeurs,A340_1047,Flaps,11025,15.599725,14480
SPOA340-A340_1047-23,Composants Majeurs,A340_1047,Spoilers,13426,16.809754,12456
FREA340-A340_1047-24,Composants Majeurs,A340_1047,Freins,11015,48.765435,12664
SYSA340-A340_1047-25,Composants Majeurs,A340_1047,Système de contrôle des surfaces de vol,11125,60.82262499999999,12191
GOUA340-A340_1047-26,Composants Majeurs,A340_1047,Gouvernail de direction,12643,38.143847,12059
SYSA340-A340_1047-27,Composants Majeurs,A340_1047,Système de pressurisation,11338,48.434002,13233
SYSA340-A340_1047-28,Composants Majeurs,A340_1047,Système de conditionnement d'air,10343,42.93714700000001,13453
SYSA340-A340_1047-29,Composants Majeurs,A340_1047,Système d'extinction d'incendie,11971,61.98555900000001,10109
ECLA340-A340_1047-30,Composants Secondaires,A340_1047,Éclairage de cabine,12779,44.742191,4788
SIEA340-A340_1047-31,Composants Secondaires,A340_1047,Siège pilote,12106,12.763474000000002,2151
SIEA340-A340_1047-32,Composants Secondaires,A340_1047,Siège copilote,14200,56.93180000000001,3722
SYSA340-A340_1047-33,Composants Secondaires,A340_1047,Système de divertissement en vol,13985,56.15956499999999,2723
SYSA340-A340_1047-34,Composants Secondaires,A340_1047,Système d'annonce publique,13876,63.192804,2021
TOIA340-A340_1047-35,Composants Secondaires,A340_1047,Toilettes,13230,56.06567,4801
SYSA340-A340_1047-36,Composants Majeurs,A340_1047,Système de conditionnement d'air,10343,51.48714700000001,13453
DETA340-A340_1047-37,Composants Secondaires,A340_1047,Détecteurs de fumée,11066,48.96731400000001,2147
ECLA340-A340_1047-38,Composants Secondaires,A340_1047,Éclairage d'urgence,14359,32.380011,4936
PORA340-A340_1047-39,Composants Secondaires,A340_1047,Porte cargo,11447,33.200763,2850
SYSA340-A340_1047-40,Composants Secondaires,A340_1047,Systèmes d'oxygène d'urgence,13038,21.693302000000003,4745
PORA340-A340_1047-41,Composants Secondaires,A340_1047,Portes passagers,13107,59.722903,3053
HUBA340-A340_1047-42,Composants Secondaires,A340_1047,Hublots,68978,46.92156200000001,3593
ECLA340-A340_1047-43,Composants Secondaires,A340_1047,Éclairage de la cabine,10639,19.724131000000003,4965
SYSA340-A340_1047-44,Composants Secondaires,A340_1047,Système d'approvisionnement en eau,12796,37.629484,4701
REAA320-A320_6731-0,Composants Critiques,A320_6731,Réacteur gauche,13045,35.393575,15552
REAA320-A320_6731-1,Composants Critiques,A320_6731,Réacteur droit,13626,57.17251,17559
SYSA320-A320_6731-2,Composants Critiques,A320_6731,Système de navigation,10541,56.28353500000001,16514
ORDA320-A320_6731-3,Composants Critiques,A320_6731,Ordinateur de vol,10441,56.150035,16047
AUTA320-A320_6731-4,Composants Critiques,A320_6731,Autopilote,14847,30.54784500000001,19362
SYSA320-A320_6731-5,Composants Critiques,A320_6731,Système de contrôle de vol,12580,62.29830000000001,19492
RADA320-A320_6731-6,Composants Critiques,A320_6731,Radar météorologique,11923,7.811105000000001,17567
SYSA320-A320_6731-7,Composants Critiques,A320_6731,Système de communication radio,10370,54.98495000000001,19214
SYSA320-A320_6731-8,Composants Critiques,A320_6731,Système de gestion de carburant,13219,42.704065,18351
SYSA320-A320_6731-9,Composants Critiques,A320_6731,Système d'alerte de proximité au sol (GPWS),10423,47.288605,18680
SYSA320-A320_6731-10,Composants Critiques,A320_6731,Système de commande des gaz,11747,18.29934500000001,18091
UNIA320-A320_6731-11,Composants Critiques,A320_6731,Unité de gestion de l'air,13224,55.137240000000006,17834
SYSA320-A320_6731-12,Composants Critiques,A320_6731,Système de gestion électrique,10409,46.75971500000001,16266
SYSA320-A320_6731-13,Composants Critiques,A320_6731,Système d'atterrissage automatique,13537,55.23599500000001,15045
SYSA320-A320_6731-14,Composants Critiques,A320_6731,Système de surveillance du trafic aérien,10023,53.904605,17135
SYSA320-A320_6731-15,Composants Majeurs,A320_6731,Système hydraulique principal,14811,66.40498500000001,14197
GENA320-A320_6731-16,Composants Majeurs,A320_6731,Générateur électrique,13716,21.23966,10833
TRAA320-A320_6731-17,Composants Majeurs,A320_6731,Train d'atterrissage principal,10389,43.88701500000002,12512
TRAA320-A320_6731-18,Composants Majeurs,A320_6731,Train d'atterrissage avant,13964,21.60714,14173
SYSA320-A320_6731-19,Composants Majeurs,A320_6731,Système anti-givre,14807,63.402445,13366
AILA320-A320_6731-20,Composants Majeurs,A320_6731,Ailerons,10524,54.89274,10290
EMPA320-A320_6731-21,Composants Majeurs,A320_6731,Empennage,13736,14.872360000000002,10528
FLAA320-A320_6731-22,Composants Majeurs,A320_6731,Flaps,11025,40.08087499999999,14480
SPOA320-A320_6731-23,Composants Majeurs,A320_6731,Spoilers,13426,43.90551000000001,12456
FREA320-A320_6731-24,Composants Majeurs,A320_6731,Freins,11015,45.944525000000006,12664
SYSA320-A320_6731-25,Composants Majeurs,A320_6731,Système de contrôle des surfaces de vol,11125,56.904375000000016,12191
GOUA320-A320_6731-26,Composants Majeurs,A320_6731,Gouvernail de direction,12643,44.97830499999999,12059
SYSA320-A320_6731-27,Composants Majeurs,A320_6731,Système de pressurisation,11338,64.77962999999998,13233
SYSA320-A320_6731-28,Composants Majeurs,A320_6731,Système de conditionnement d'air,10343,25.617805,13453
SYSA320-A320_6731-29,Composants Majeurs,A320_6731,Système d'extinction d'incendie,11971,43.961585,10109
ECLA320-A320_6731-30,Composants Secondaires,A320_6731,Éclairage de cabine,12779,29.454665,4788
SIEA320-A320_6731-31,Composants Secondaires,A320_6731,Siège pilote,12106,35.81731,2151
SIEA320-A320_6731-32,Composants Secondaires,A320_6731,Siège copilote,14200,51.777,3722
SYSA320-A320_6731-33,Composants Secondaires,A320_6731,Système de divertissement en vol,13985,20.240475,2723
SYSA320-A320_6731-34,Composants Secondaires,A320_6731,Système d'annonce publique,13876,65.48126,2021
TOIA320-A320_6731-35,Composants Secondaires,A320_6731,Toilettes,13230,11.29105,4801
SYSA320-A320_6731-36,Composants Majeurs,A320_6731,Système de conditionnement d'air,10343,63.007805000000005,13453
DETA320-A320_6731-37,Composants Secondaires,A320_6731,Détecteurs de fumée,11066,9.83691,2147
ECLA320-A320_6731-38,Composants Secondaires,A320_6731,Éclairage d'urgence,14359,56.31796500000001,4936
PORA320-A320_6731-39,Composants Secondaires,A320_6731,Porte cargo,11447,33.138845,2850
SYSA320-A320_6731-40,Composants Secondaires,A320_6731,Systèmes d'oxygène d'urgence,13038,32.929129999999994,4745
PORA320-A320_6731-41,Composants Secondaires,A320_6731,Portes passagers,13107,17.672945000000002,3053
HUBA320-A320_6731-42,Composants Secondaires,A320_6731,Hublots,68978,84.29103,3593
ECLA320-A320_6731-43,Composants Secondaires,A320_6731,Éclairage de la cabine,10639,48.94576499999999,4965
SYSA320-A320_6731-44,Composants Secondaires,A320_6731,Système d'approvisionnement en eau,12796,47.10546,4701
REAA320-A320_6924-0,Composants Critiques,A320_6924,Réacteur gauche,13045,53.65451,15552
REAA320-A320_6924-1,Composants Critiques,A320_6924,Réacteur droit,13626,45.00842800000001,17559
SYSA320-A320_6924-2,Composants Critiques,A320_6924,Système de navigation,10541,43.506798,16514
ORDA320-A320_6924-3,Composants Critiques,A320_6924,Ordinateur de vol,10441,34.198998,16047
AUTA320-A320_6924-4,Composants Critiques,A320_6924,Autopilote,14847,64.14626600000001,19362
SYSA320-A320_6924-5,Composants Critiques,A320_6924,Système de contrôle de vol,12580,39.34924,19492
RADA320-A320_6924-6,Composants Critiques,A320_6924,Radar météorologique,11923,29.563794000000005,17567
SYSA320-A320_6924-7,Composants Critiques,A320_6924,Système de communication radio,10370,64.06086,19214
SYSA320-A320_6924-8,Composants Critiques,A320_6924,Système de gestion de carburant,13219,36.33248199999999,18351
SYSA320-A320_6924-9,Composants Critiques,A320_6924,Système d'alerte de proximité au sol (GPWS),10423,31.226793999999995,18680
SYSA320-A320_6924-10,Composants Critiques,A320_6924,Système de commande des gaz,11747,58.964466,18091
UNIA320-A320_6924-11,Composants Critiques,A320_6924,Unité de gestion de l'air,13224,33.755872000000004,17834
SYSA320-A320_6924-12,Composants Critiques,A320_6924,Système de gestion électrique,10409,10.397302000000002,16266
SYSA320-A320_6924-13,Composants Critiques,A320_6924,Système d'atterrissage automatique,13537,52.35808599999999,15045
SYSA320-A320_6924-14,Composants Critiques,A320_6924,Système de surveillance du trafic aérien,10023,41.325594,17135
SYSA320-A320_6924-15,Composants Majeurs,A320_6924,Système hydraulique principal,14811,37.431858000000005,14197
GENA320-A320_6924-16,Composants Majeurs,A320_6924,Générateur électrique,13716,42.93944799999999,10833
TRAA320-A320_6924-17,Composants Majeurs,A320_6924,Train d'atterrissage principal,10389,53.163742000000006,12512
TRAA320-A320_6924-18,Composants Majeurs,A320_6924,Train d'atterrissage avant,13964,32.98759200000001,14173
SYSA320-A320_6924-19,Composants Majeurs,A320_6924,Système anti-givre,14807,44.339146,13366
AILA320-A320_6924-20,Composants Majeurs,A320_6924,Ailerons,10524,16.105272,10290
EMPA320-A320_6924-21,Composants Majeurs,A320_6924,Empennage,13736,62.943008,10528
FLAA320-A320_6924-22,Composants Majeurs,A320_6924,Flaps,11025,21.44495,14480
SPOA320-A320_6924-23,Composants Majeurs,A320_6924,Spoilers,13426,9.992828,12456
FREA320-A320_6924-24,Composants Majeurs,A320_6924,Freins,11015,49.77817000000001,12664
SYSA320-A320_6924-25,Composants Majeurs,A320_6924,Système de contrôle des surfaces de vol,11125,48.05275,12191
GOUA320-A320_6924-26,Composants Majeurs,A320_6924,Gouvernail de direction,12643,50.22195399999999,12059
SYSA320-A320_6924-27,Composants Majeurs,A320_6924,Système de pressurisation,11338,23.067164,13233
SYSA320-A320_6924-28,Composants Majeurs,A320_6924,Système de conditionnement d'air,10343,21.202554,13453
SYSA320-A320_6924-29,Composants Majeurs,A320_6924,Système d'extinction d'incendie,11971,23.126338,10109
ECLA320-A320_6924-30,Composants Secondaires,A320_6924,Éclairage de cabine,12779,32.584162000000006,4788
SIEA320-A320_6924-31,Composants Secondaires,A320_6924,Siège pilote,12106,63.147868,2151
SIEA320-A320_6924-32,Composants Secondaires,A320_6924,Siège copilote,14200,48.4276,3722
SYSA320-A320_6924-33,Composants Secondaires,A320_6924,Système de divertissement en vol,13985,68.05183,2723
SYSA320-A320_6924-34,Composants Secondaires,A320_6924,Système d'annonce publique,13876,14.527928000000005,2021
TOIA320-A320_6924-35,Composants Secondaires,A320_6924,Toilettes,13230,13.939940000000002,4801
SYSA320-A320_6924-36,Composants Majeurs,A320_6924,Système de conditionnement d'air,10343,22.032554,13453
DETA320-A320_6924-37,Composants Secondaires,A320_6924,Détecteurs de fumée,11066,43.77274800000001,2147
ECLA320-A320_6924-38,Composants Secondaires,A320_6924,Éclairage d'urgence,14359,64.49540199999998,4936
PORA320-A320_6924-39,Composants Secondaires,A320_6924,Porte cargo,11447,30.681066,2850
SYSA320-A320_6924-40,Composants Secondaires,A320_6924,Systèmes d'oxygène d'urgence,13038,52.839764,4745
PORA320-A320_6924-41,Composants Secondaires,A320_6924,Portes passagers,13107,42.176546,3053
HUBA320-A320_6924-42,Composants Secondaires,A320_6924,Hublots,68978,6.9667780000000015,3593
ECLA320-A320_6924-43,Composants Secondaires,A320_6924,Éclairage de la cabine,10639,51.10324199999999,4965
SYSA320-A320_6924-44,Composants Secondaires,A320_6924,Système d'approvisionnement en eau,12796,29.795688,4701
REACRJ900-CRJ900_5426-0,Composants Critiques,CRJ900_5426,Réacteur gauche,13045,61.126900000000006,15552
REACRJ900-CRJ900_5426-1,Composants Critiques,CRJ900_5426,Réacteur droit,13626,34.683319999999995,17559
SYSCRJ900-CRJ900_5426-2,Composants Critiques,CRJ900_5426,Système de navigation,10541,42.163620000000016,16514
ORDCRJ900-CRJ900_5426-3,Composants Critiques,CRJ900_5426,Ordinateur de vol,10441,36.31161999999999,16047
AUTCRJ900-CRJ900_5426-4,Composants Critiques,CRJ900_5426,Autopilote,14847,64.19454,19362
SYSCRJ900-CRJ900_5426-5,Composants Critiques,CRJ900_5426,Système de contrôle de vol,12580,46.8156,19492
RADCRJ900-CRJ900_5426-6,Composants Critiques,CRJ900_5426,Radar météorologique,11923,45.95686,17567
SYSCRJ900-CRJ900_5426-7,Composants Critiques,CRJ900_5426,Système de communication radio,10370,49.9534,19214
SYSCRJ900-CRJ900_5426-8,Composants Critiques,CRJ900_5426,Système de gestion de carburant,13219,38.43958000000001,18351
SYSCRJ900-CRJ900_5426-9,Composants Critiques,CRJ900_5426,Système d'alerte de proximité au sol (GPWS),10423,45.08686,18680
SYSCRJ900-CRJ900_5426-10,Composants Critiques,CRJ900_5426,Système de commande des gaz,11747,30.63254,18091
UNICRJ900-CRJ900_5426-11,Composants Critiques,CRJ900_5426,Unité de gestion de l'air,13224,66.40368000000002,17834
SYSCRJ900-CRJ900_5426-12,Composants Critiques,CRJ900_5426,Système de gestion électrique,10409,50.93537999999999,16266
SYSCRJ900-CRJ900_5426-13,Composants Critiques,CRJ900_5426,Système d'atterrissage automatique,13537,56.41034000000001,15045
SYSCRJ900-CRJ900_5426-14,Composants Critiques,CRJ900_5426,Système de surveillance du trafic aérien,10023,55.27886000000001,17135
SYSCRJ900-CRJ900_5426-15,Composants Majeurs,CRJ900_5426,Système hydraulique principal,14811,20.895019999999995,14197
GENCRJ900-CRJ900_5426-16,Composants Majeurs,CRJ900_5426,Générateur électrique,13716,47.74712000000001,10833
TRACRJ900-CRJ900_5426-17,Composants Majeurs,CRJ900_5426,Train d'atterrissage principal,10389,13.33898,12512
TRACRJ900-CRJ900_5426-18,Composants Majeurs,CRJ900_5426,Train d'atterrissage avant,13964,30.300480000000007,14173
SYSCRJ900-CRJ900_5426-19,Composants Majeurs,CRJ900_5426,Système anti-givre,14807,25.18174,13366
AILCRJ900-CRJ900_5426-20,Composants Majeurs,CRJ900_5426,Ailerons,10524,47.499680000000005,10290
EMPCRJ900-CRJ900_5426-21,Composants Majeurs,CRJ900_5426,Empennage,13736,29.193520000000003,10528
FLACRJ900-CRJ900_5426-22,Composants Majeurs,CRJ900_5426,Flaps,11025,18.680499999999995,14480
SPOCRJ900-CRJ900_5426-23,Composants Majeurs,CRJ900_5426,Spoilers,13426,50.14931999999999,12456
FRECRJ900-CRJ900_5426-24,Composants Majeurs,CRJ900_5426,Freins,11015,63.7423,12664
SYSCRJ900-CRJ900_5426-25,Composants Majeurs,CRJ900_5426,Système de contrôle des surfaces de vol,11125,23.0225,12191
GOUCRJ900-CRJ900_5426-26,Composants Majeurs,CRJ900_5426,Gouvernail de direction,12643,45.57726,12059
SYSCRJ900-CRJ900_5426-27,Composants Majeurs,CRJ900_5426,Système de pressurisation,11338,54.20716,13233
SYSCRJ900-CRJ900_5426-28,Composants Majeurs,CRJ900_5426,Système de conditionnement d'air,10343,56.431260000000016,13453
SYSCRJ900-CRJ900_5426-29,Composants Majeurs,CRJ900_5426,Système d'extinction d'incendie,11971,23.466220000000003,10109
ECLCRJ900-CRJ900_5426-30,Composants Secondaires,CRJ900_5426,Éclairage de cabine,12779,26.48878000000001,4788
SIECRJ900-CRJ900_5426-31,Composants Secondaires,CRJ900_5426,Siège pilote,12106,19.92692,2151
SIECRJ900-CRJ900_5426-32,Composants Secondaires,CRJ900_5426,Siège copilote,14200,19.724000000000004,3722
SYSCRJ900-CRJ900_5426-33,Composants Secondaires,CRJ900_5426,Système de divertissement en vol,13985,14.297700000000004,2723
SYSCRJ900-CRJ900_5426-34,Composants Secondaires,CRJ900_5426,Système d'annonce publique,13876,63.26832,2021
TOICRJ900-CRJ900_5426-35,Composants Secondaires,CRJ900_5426,Toilettes,13230,57.558600000000006,4801
SYSCRJ900-CRJ900_5426-36,Composants Majeurs,CRJ900_5426,Système de conditionnement d'air,10343,21.25126,13453
DETCRJ900-CRJ900_5426-37,Composants Secondaires,CRJ900_5426,Détecteurs de fumée,11066,39.42412,2147
ECLCRJ900-CRJ900_5426-38,Composants Secondaires,CRJ900_5426,Éclairage d'urgence,14359,68.21438000000002,4936
PORCRJ900-CRJ900_5426-39,Composants Secondaires,CRJ900_5426,Porte cargo,11447,44.83654000000001,2850
SYSCRJ900-CRJ900_5426-40,Composants Secondaires,CRJ900_5426,Systèmes d'oxygène d'urgence,13038,31.26116,4745
PORCRJ900-CRJ900_5426-41,Composants Secondaires,CRJ900_5426,Portes passagers,13107,49.88774000000001,3053
HUBCRJ900-CRJ900_5426-42,Composants Secondaires,CRJ900_5426,Hublots,68978,66.22196000000001,3593
ECLCRJ900-CRJ900_5426-43,Composants Secondaires,CRJ900_5426,Éclairage de la cabine,10639,32.823980000000006,4965
SYSCRJ900-CRJ900_5426-44,Composants Secondaires,CRJ900_5426,Système d'approvisionnement en eau,12796,24.18272,4701
REAA330-A330_4856-0,Composants Critiques,A330_4856,Réacteur gauche,13045,28.66928500000001,15552
REAA330-A330_4856-1,Composants Critiques,A330_4856,Réacteur droit,13626,52.58029799999999,17559
SYSA330-A330_4856-2,Composants Critiques,A330_4856,Système de navigation,10541,53.31409300000001,16514
ORDA330-A330_4856-3,Composants Critiques,A330_4856,Ordinateur de vol,10441,42.266793,16047
AUTA330-A330_4856-4,Composants Critiques,A330_4856,Autopilote,14847,12.552031,19362
SYSA330-A330_4856-5,Composants Critiques,A330_4856,Système de contrôle de vol,12580,34.91634,19492
RADA330-A330_4856-6,Composants Critiques,A330_4856,Radar météorologique,11923,56.75417899999999,17567
SYSA330-A330_4856-7,Composants Critiques,A330_4856,Système de communication radio,10370,64.69901,19214
SYSA330-A330_4856-8,Composants Critiques,A330_4856,Système de gestion de carburant,13219,49.536387,18351
SYSA330-A330_4856-9,Composants Critiques,A330_4856,Système d'alerte de proximité au sol (GPWS),10423,10.994679,18680
SYSA330-A330_4856-10,Composants Critiques,A330_4856,Système de commande des gaz,11747,51.785731,18091
UNIA330-A330_4856-11,Composants Critiques,A330_4856,Unité de gestion de l'air,13224,45.349752,17834
SYSA330-A330_4856-12,Composants Critiques,A330_4856,Système de gestion électrique,10409,41.61525700000001,16266
SYSA330-A330_4856-13,Composants Critiques,A330_4856,Système d'atterrissage automatique,13537,46.650401,15045
SYSA330-A330_4856-14,Composants Critiques,A330_4856,Système de surveillance du trafic aérien,10023,17.545479,17135
SYSA330-A330_4856-15,Composants Majeurs,A330_4856,Système hydraulique principal,14811,52.11780300000001,14197
GENA330-A330_4856-16,Composants Majeurs,A330_4856,Générateur électrique,13716,55.75086800000001,10833
TRAA330-A330_4856-17,Composants Majeurs,A330_4856,Train d'atterrissage principal,10389,49.58179700000001,12512
TRAA330-A330_4856-18,Composants Majeurs,A330_4856,Train d'atterrissage avant,13964,37.387772000000005,14173
SYSA330-A330_4856-19,Composants Majeurs,A330_4856,Système anti-givre,14807,53.925111,13366
AILA330-A330_4856-20,Composants Majeurs,A330_4856,Ailerons,10524,13.642652000000004,10290
EMPA330-A330_4856-21,Composants Majeurs,A330_4856,Empennage,13736,14.204328000000002,10528
FLAA330-A330_4856-22,Composants Majeurs,A330_4856,Flaps,11025,66.819825,14480
SPOA330-A330_4856-23,Composants Majeurs,A330_4856,Spoilers,13426,33.215698,12456
FREA330-A330_4856-24,Composants Majeurs,A330_4856,Freins,11015,50.583095000000014,12664
SYSA330-A330_4856-25,Composants Majeurs,A330_4856,Système de contrôle des surfaces de vol,11125,7.937125000000001,12191
GOUA330-A330_4856-26,Composants Majeurs,A330_4856,Gouvernail de direction,12643,47.798739,12059
SYSA330-A330_4856-27,Composants Majeurs,A330_4856,Système de pressurisation,11338,23.390474,13233
SYSA330-A330_4856-28,Composants Majeurs,A330_4856,Système de conditionnement d'air,10343,35.490839,13453
SYSA330-A330_4856-29,Composants Majeurs,A330_4856,Système d'extinction d'incendie,11971,29.226483,10109
ECLA330-A330_4856-30,Composants Secondaires,A330_4856,Éclairage de cabine,12779,25.010267,4788
SIEA330-A330_4856-31,Composants Secondaires,A330_4856,Siège pilote,12106,57.05733799999999,2151
SIEA330-A330_4856-32,Composants Secondaires,A330_4856,Siège copilote,14200,30.176600000000004,3722
SYSA330-A330_4856-33,Composants Secondaires,A330_4856,Système de divertissement en vol,13985,15.451905,2723
SYSA330-A330_4856-34,Composants Secondaires,A330_4856,Système d'annonce publique,13876,68.62854799999998,2021
TOIA330-A330_4856-35,Composants Secondaires,A330_4856,Toilettes,13230,40.47379,4801
SYSA330-A330_4856-36,Composants Majeurs,A330_4856,Système de conditionnement d'air,10343,23.430839,13453
DETA330-A330_4856-37,Composants Secondaires,A330_4856,Détecteurs de fumée,11066,48.887418,2147
ECLA330-A330_4856-38,Composants Secondaires,A330_4856,Éclairage d'urgence,14359,64.80360700000001,4936
PORA330-A330_4856-39,Composants Secondaires,A330_4856,Porte cargo,11447,60.883831000000015,2850
SYSA330-A330_4856-40,Composants Secondaires,A330_4856,Systèmes d'oxygène d'urgence,13038,36.934574,4745
PORA330-A330_4856-41,Composants Secondaires,A330_4856,Portes passagers,13107,37.86101099999998,3053
HUBA330-A330_4856-42,Composants Secondaires,A330_4856,Hublots,68978,68.94219400000001,3593
ECLA330-A330_4856-43,Composants Secondaires,A330_4856,Éclairage de la cabine,10639,63.17004699999999,4965
SYSA330-A330_4856-44,Composants Secondaires,A330_4856,Système d'approvisionnement en eau,12796,52.031708000000016,4701
REAA340-A340_3887-0,Composants Critiques,A340_3887,Réacteur gauche,13045,44.37648,15552
REAA340-A340_3887-1,Composants Critiques,A340_3887,Réacteur droit,13626,38.132544,17559
SYSA340-A340_3887-2,Composants Critiques,A340_3887,Système de navigation,10541,36.594304,16514
ORDA340-A340_3887-3,Composants Critiques,A340_3887,Ordinateur de vol,10441,22.629904,16047
AUTA340-A340_3887-4,Composants Critiques,A340_3887,Autopilote,14847,15.036768,19362
SYSA340-A340_3887-5,Composants Critiques,A340_3887,Système de contrôle de vol,12580,30.91352,19492
RADA340-A340_3887-6,Composants Critiques,A340_3887,Radar météorologique,11923,11.636112,17567
SYSA340-A340_3887-7,Composants Critiques,A340_3887,Système de communication radio,10370,23.741280000000003,19214
SYSA340-A340_3887-8,Composants Critiques,A340_3887,Système de gestion de carburant,13219,61.91113599999999,18351
SYSA340-A340_3887-9,Composants Critiques,A340_3887,Système d'alerte de proximité au sol (GPWS),10423,48.72011199999999,18680
SYSA340-A340_3887-10,Composants Critiques,A340_3887,Système de commande des gaz,11747,15.100368,18091
